TATORT;BEF;lon;lat
a3009;31959;15,774151;61,099355
a3010;46681;15,774151;61,099355
a3011;24447;15,774151;61,099355
a3012;50891;15,774151;61,099355
a3013;53831;15,774151;61,099355
a3014;48175;15,774151;61,099355
a3015;53093;15,774151;61,099355
a3016;29084;15,774151;61,099355
a3017;28023;15,774151;61,099355
a3018;17564;15,774151;61,099355
a3019;50230;15,774151;61,099355
a3020;15636;15,774151;61,099355
a3021;7399;15,774151;61,099355
a3022;50097;15,774151;61,099355
a3023;5588;15,774151;61,099355
a3024;53940;15,774151;61,099355
a3025;17375;15,774151;61,099355
a3026;49773;15,774151;61,099355
a3027;41945;15,774151;61,099355
a3028;20589;15,774151;61,099355
a3029;40687;15,774151;61,099355
a3030;39990;15,774151;61,099355
a3031;6091;15,774151;61,099355
a3032;25438;15,774151;61,099355
a3033;16304;15,774151;61,099355
a3034;23541;15,774151;61,099355
a3035;20688;15,774151;61,099355
a3036;10784;15,774151;61,099355
a3037;48213;15,774151;61,099355
a3038;9887;15,774151;61,099355
a3039;5258;15,774151;61,099355
a3040;45199;15,774151;61,099355
a3041;39001;15,774151;61,099355
a3042;17565;15,774151;61,099355
a3043;38278;15,774151;61,099355
a3044;23189;15,774151;61,099355
a3045;33902;15,774151;61,099355
a3046;13546;15,774151;61,099355
a3047;22645;15,774151;61,099355
a3048;36637;15,774151;61,099355
a3049;33286;15,774151;61,099355
a3050;19359;15,774151;61,099355
a3051;33612;15,774151;61,099355
a3052;27736;15,774151;61,099355
a3053;5469;15,774151;61,099355
a3054;45875;15,774151;61,099355
a3055;21698;15,774151;61,099355
a3056;16022;15,774151;61,099355
a3057;7128;15,774151;61,099355
a3058;14821;15,774151;61,099355
a3059;13073;15,774151;61,099355
a3060;14009;15,774151;61,099355
a3061;45634;15,774151;61,099355
a3062;35250;15,774151;61,099355
a3063;46405;15,774151;61,099355
a3064;6945;15,774151;61,099355
a3065;46169;15,774151;61,099355
a3066;27502;15,774151;61,099355
a3067;8311;15,774151;61,099355
a3068;22219;15,774151;61,099355
a3069;16621;15,774151;61,099355
a3070;25495;15,774151;61,099355
a3071;29158;15,774151;61,099355
a3072;53094;15,774151;61,099355
a3073;34935;15,774151;61,099355
a3074;40596;15,774151;61,099355
a3075;27213;15,774151;61,099355
a3076;29607;15,774151;61,099355
a3077;16875;15,774151;61,099355
a3078;36758;15,774151;61,099355
a3079;41914;15,774151;61,099355
a3080;46688;15,774151;61,099355
a3081;6922;15,774151;61,099355
a3082;47151;15,774151;61,099355
a3083;26383;15,774151;61,099355
a3084;15897;15,774151;61,099355
a3085;21456;15,774151;61,099355
a3086;7064;15,774151;61,099355
a3087;25203;15,774151;61,099355
a3088;52483;15,774151;61,099355
a3089;11278;15,774151;61,099355
a3090;36525;15,774151;61,099355
a3091;45960;15,774151;61,099355
a3092;43945;15,774151;61,099355
a3093;50044;15,774151;61,099355
a3094;28787;15,774151;61,099355
a3095;42078;15,774151;61,099355
a3096;19720;15,774151;61,099355
a3097;46248;15,774151;61,099355
a3098;37567;15,774151;61,099355
a3099;10081;15,774151;61,099355
a3100;54201;15,774151;61,099355
a3101;19006;15,774151;61,099355
a3102;6808;15,774151;61,099355
a3103;16555;15,774151;61,099355
a3104;36887;15,774151;61,099355
a3105;22097;15,774151;61,099355
a3106;51562;15,774151;61,099355
a3107;8825;15,774151;61,099355
a3108;34131;15,774151;61,099355
a3109;46466;15,774151;61,099355
a3110;27614;15,774151;61,099355
a3111;28631;15,774151;61,099355
a3112;46708;15,774151;61,099355
a3113;28694;15,774151;61,099355
a3114;20424;15,774151;61,099355
a3115;39942;15,774151;61,099355
a3116;36223;15,774151;61,099355
a3117;41836;15,774151;61,099355
a3118;41092;15,774151;61,099355
a3119;50440;15,774151;61,099355
a3120;51205;15,774151;61,099355
a3121;45462;15,774151;61,099355
a3122;38157;15,774151;61,099355
a3123;51203;15,774151;61,099355
a3124;30717;15,774151;61,099355
a3125;23729;15,774151;61,099355
a3126;19280;15,774151;61,099355
a3127;20617;15,774151;61,099355
a3128;49242;15,774151;61,099355
a3129;43883;15,774151;61,099355
a3130;26089;15,774151;61,099355
a3131;36676;15,774151;61,099355
a3132;41683;15,774151;61,099355
a3133;22727;15,774151;61,099355
a3134;18837;15,774151;61,099355
a3135;16449;15,774151;61,099355
a3136;11428;15,774151;61,099355
a3137;45253;15,774151;61,099355
a3138;54884;15,774151;61,099355
a3139;52762;15,774151;61,099355
a3140;27586;15,774151;61,099355
a3141;37928;15,774151;61,099355
a3142;36478;15,774151;61,099355
a3143;45872;15,774151;61,099355
a3144;9754;15,774151;61,099355
a3145;8888;15,774151;61,099355
a3146;8845;15,774151;61,099355
a3147;32305;15,774151;61,099355
a3148;29969;15,774151;61,099355
a3149;28730;15,774151;61,099355
a3150;9142;15,774151;61,099355
a3151;43897;15,774151;61,099355
a3152;31852;15,774151;61,099355
a3153;38470;15,774151;61,099355
a3154;50511;15,774151;61,099355
a3155;37591;15,774151;61,099355
a3156;26390;15,774151;61,099355
a3157;35791;15,774151;61,099355
a3158;23146;15,774151;61,099355
a3159;20521;15,774151;61,099355
a3160;22268;15,774151;61,099355
a3161;6732;15,774151;61,099355
a3162;6060;15,774151;61,099355
a3163;5570;15,774151;61,099355
a3164;36239;15,774151;61,099355
a3165;37612;15,774151;61,099355
a3166;9088;15,774151;61,099355
a3167;19703;15,774151;61,099355
a3168;5607;15,774151;61,099355
a3169;11176;15,774151;61,099355
a3170;54520;15,774151;61,099355
a3171;51107;15,774151;61,099355
a3172;40574;15,774151;61,099355
a3173;11688;15,774151;61,099355
a3174;11747;15,774151;61,099355
a3175;11476;15,774151;61,099355
a3176;8966;15,774151;61,099355
a3177;36022;15,774151;61,099355
a3178;16302;15,774151;61,099355
a3179;6590;15,774151;61,099355
a3180;39605;15,774151;61,099355
a3181;31677;15,774151;61,099355
a3182;36751;15,774151;61,099355
a3183;51762;15,774151;61,099355
a3184;13507;15,774151;61,099355
a3185;8076;15,774151;61,099355
a3186;49062;15,774151;61,099355
a3187;38716;15,774151;61,099355
a3188;33962;15,774151;61,099355
a3189;44521;15,774151;61,099355
a3190;38254;15,774151;61,099355
a3191;6951;15,774151;61,099355
a3192;27574;15,774151;61,099355
a3193;46722;15,774151;61,099355
a3194;21396;15,774151;61,099355
a3195;45775;15,774151;61,099355
a3196;28376;15,774151;61,099355
a3197;33977;15,774151;61,099355
a3198;24401;15,774151;61,099355
a3199;52841;15,774151;61,099355
a3200;36227;15,774151;61,099355
a3201;20726;15,774151;61,099355
a3202;47375;15,774151;61,099355
a3203;51239;15,774151;61,099355
a3204;18913;15,774151;61,099355
a3205;39497;15,774151;61,099355
a3206;19819;15,774151;61,099355
a3207;19973;15,774151;61,099355
a3208;44573;15,774151;61,099355
a3209;37049;15,774151;61,099355
a3210;27435;15,774151;61,099355
a3211;22006;15,774151;61,099355
a3212;37380;15,774151;61,099355
a3213;11900;15,774151;61,099355
a3214;36902;15,774151;61,099355
a3215;19969;15,774151;61,099355
a3216;44791;15,774151;61,099355
a3217;49372;15,774151;61,099355
a3218;53625;15,774151;61,099355
a3219;52086;15,774151;61,099355
a3220;39054;15,774151;61,099355
a3221;49788;15,774151;61,099355
a3222;20149;15,774151;61,099355
a3223;49910;15,774151;61,099355
a3224;49217;15,774151;61,099355
a3225;36509;15,774151;61,099355
a3226;49721;15,774151;61,099355
a3227;15069;15,774151;61,099355
a3228;32351;15,774151;61,099355
a3229;23144;15,774151;61,099355
a3230;40303;15,774151;61,099355
a3231;34347;15,774151;61,099355
a3232;44385;15,774151;61,099355
a3233;13430;15,774151;61,099355
a3234;29212;15,774151;61,099355
a3235;51196;15,774151;61,099355
a3236;11576;15,774151;61,099355
a3237;53066;15,774151;61,099355
a3238;27566;15,774151;61,099355
a3239;27005;15,774151;61,099355
a3240;33393;15,774151;61,099355
a3241;50063;15,774151;61,099355
a3242;16671;15,774151;61,099355
a3243;17340;15,774151;61,099355
a3244;16388;15,774151;61,099355
a3245;29073;15,774151;61,099355
a3246;45625;15,774151;61,099355
a3247;6753;15,774151;61,099355
a3248;46494;15,774151;61,099355
a3249;35591;15,774151;61,099355
a3250;40511;15,774151;61,099355
a3251;40732;15,774151;61,099355
a3252;54103;15,774151;61,099355
a3253;7932;15,774151;61,099355
a3254;20772;15,774151;61,099355
a3255;14912;15,774151;61,099355
a3256;12279;15,774151;61,099355
a3257;38427;15,774151;61,099355
a3258;17648;15,774151;61,099355
a3259;29741;15,774151;61,099355
a3260;33484;15,774151;61,099355
a3261;50456;15,774151;61,099355
a3262;52849;15,774151;61,099355
a3263;43466;15,774151;61,099355
a3264;44347;15,774151;61,099355
a3265;24564;15,774151;61,099355
a3266;13058;15,774151;61,099355
a3267;7534;15,774151;61,099355
a3268;21133;15,774151;61,099355
a3269;15213;15,774151;61,099355
a3270;47303;15,774151;61,099355
a3271;46251;15,774151;61,099355
a3272;10837;15,774151;61,099355
a3273;9503;15,774151;61,099355
a3274;19755;15,774151;61,099355
a3275;46940;15,774151;61,099355
a3276;44129;15,774151;61,099355
a3277;40589;15,774151;61,099355
a3278;20088;15,774151;61,099355
a3279;7692;15,774151;61,099355
a3280;16701;15,774151;61,099355
a3281;31445;15,774151;61,099355
a3282;17187;15,774151;61,099355
a3283;47326;15,774151;61,099355
a3284;25045;15,774151;61,099355
a3285;9157;15,774151;61,099355
a3286;39682;15,774151;61,099355
a3287;16158;15,774151;61,099355
a3288;41121;15,774151;61,099355
a3289;45946;15,774151;61,099355
a3290;28563;15,774151;61,099355
a3291;6820;15,774151;61,099355
a3292;47973;15,774151;61,099355
a3293;50797;15,774151;61,099355
a3294;32969;15,774151;61,099355
a3295;51499;15,774151;61,099355
a3296;34926;15,774151;61,099355
a3297;54730;15,774151;61,099355
a3298;10110;15,774151;61,099355
a3299;5690;15,774151;61,099355
a3300;16685;15,774151;61,099355
a3301;53502;15,774151;61,099355
a3302;44262;15,774151;61,099355
a3303;8852;15,774151;61,099355
a3304;45407;15,774151;61,099355
a3305;43860;15,774151;61,099355
a3306;17786;15,774151;61,099355
a3307;29202;15,774151;61,099355
a3308;28576;15,774151;61,099355
a3309;13327;15,774151;61,099355
a3310;49195;15,774151;61,099355
a3311;43261;15,774151;61,099355
a3312;48421;15,774151;61,099355
a3313;18949;15,774151;61,099355
a3314;9436;15,774151;61,099355
a3315;20786;15,774151;61,099355
a3316;50510;15,774151;61,099355
a3317;17426;15,774151;61,099355
a3318;37773;15,774151;61,099355
a3319;32208;15,774151;61,099355
a3320;30140;15,774151;61,099355
a3321;37628;15,774151;61,099355
a3322;52908;15,774151;61,099355
a3323;18818;15,774151;61,099355
a3324;45209;15,774151;61,099355
a3325;16610;15,774151;61,099355
a3326;43314;15,774151;61,099355
a3327;15605;15,774151;61,099355
a3328;23354;15,774151;61,099355
a3329;51940;15,774151;61,099355
a3330;23146;15,774151;61,099355
a3331;42842;15,774151;61,099355
a3332;9312;15,774151;61,099355
a3333;6388;15,774151;61,099355
a3334;6557;15,774151;61,099355
a3335;35333;15,774151;61,099355
a3336;15703;15,774151;61,099355
a3337;35878;15,774151;61,099355
a3338;33747;15,774151;61,099355
a3339;7558;15,774151;61,099355
a3340;46741;15,774151;61,099355
a3341;47922;15,774151;61,099355
a3342;26680;15,774151;61,099355
a3343;8876;15,774151;61,099355
a3344;9710;15,774151;61,099355
a3345;35753;15,774151;61,099355
a3346;11009;15,774151;61,099355
a3347;5391;15,774151;61,099355
a3348;13508;15,774151;61,099355
a3349;22847;15,774151;61,099355
a3350;13500;15,774151;61,099355
a3351;34157;15,774151;61,099355
a3352;27012;15,774151;61,099355
a3353;43579;15,774151;61,099355
a3354;30968;15,774151;61,099355
a3355;10960;15,774151;61,099355
a3356;32588;15,774151;61,099355
a3357;28412;15,774151;61,099355
a3358;17602;15,774151;61,099355
a3359;35098;15,774151;61,099355
a3360;11668;15,774151;61,099355
a3361;6190;15,774151;61,099355
a3362;52435;15,774151;61,099355
a3363;23273;15,774151;61,099355
a3364;40003;15,774151;61,099355
a3365;31861;15,774151;61,099355
a3366;27661;15,774151;61,099355
a3367;20026;15,774151;61,099355
a3368;49921;15,774151;61,099355
a3369;45267;15,774151;61,099355
a3370;41541;15,774151;61,099355
a3371;23964;15,774151;61,099355
a3372;35736;15,774151;61,099355
a3373;15528;15,774151;61,099355
a3374;36704;15,774151;61,099355
a3375;37450;15,774151;61,099355
a3376;36300;15,774151;61,099355
a3377;25973;15,774151;61,099355
a3378;45790;15,774151;61,099355
a3379;42392;15,774151;61,099355
a3380;25620;15,774151;61,099355
a3381;6574;15,774151;61,099355
a3382;41595;15,774151;61,099355
a3383;26308;15,774151;61,099355
a3384;28453;15,774151;61,099355
a3385;24408;15,774151;61,099355
a3386;38146;15,774151;61,099355
a3387;30925;15,774151;61,099355
a3388;52829;15,774151;61,099355
a3389;47813;15,774151;61,099355
a3390;52463;15,774151;61,099355
a3391;20247;15,774151;61,099355
a3392;45580;15,774151;61,099355
a3393;6549;15,774151;61,099355
a3394;14140;15,774151;61,099355
a3395;16229;15,774151;61,099355
a3396;30103;15,774151;61,099355
a3397;28583;15,774151;61,099355
a3398;51371;15,774151;61,099355
a3399;27999;15,774151;61,099355
a3400;27855;15,774151;61,099355
a3401;43897;15,774151;61,099355
a3402;37521;15,774151;61,099355
a3403;54881;15,774151;61,099355
a3404;46338;15,774151;61,099355
a3405;7091;15,774151;61,099355
a3406;51953;15,774151;61,099355
a3407;24432;15,774151;61,099355
a3408;36726;15,774151;61,099355
a3409;53522;15,774151;61,099355
a3410;42451;15,774151;61,099355
a3411;34121;15,774151;61,099355
a3412;33688;15,774151;61,099355
a3413;18191;15,774151;61,099355
a3414;24289;15,774151;61,099355
a3415;49346;15,774151;61,099355
a3416;38464;15,774151;61,099355
a3417;12680;15,774151;61,099355
a3418;12755;15,774151;61,099355
a3419;21079;15,774151;61,099355
a3420;43786;15,774151;61,099355
a3421;23035;15,774151;61,099355
a3422;11783;15,774151;61,099355
a3423;23573;15,774151;61,099355
a3424;25854;15,774151;61,099355
a3425;10729;15,774151;61,099355
a3426;21230;15,774151;61,099355
a3427;26283;15,774151;61,099355
a3428;44247;15,774151;61,099355
a3429;19537;15,774151;61,099355
a3430;29285;15,774151;61,099355
a3431;54472;15,774151;61,099355
a3432;45402;15,774151;61,099355
a3433;13515;15,774151;61,099355
a3434;24528;15,774151;61,099355
a3435;9764;15,774151;61,099355
a3436;9057;15,774151;61,099355
a3437;45113;15,774151;61,099355
a3438;44228;15,774151;61,099355
a3439;15366;15,774151;61,099355
a3440;9954;15,774151;61,099355
a3441;27935;15,774151;61,099355
a3442;21611;15,774151;61,099355
a3443;20605;15,774151;61,099355
a3444;39002;15,774151;61,099355
a3445;15614;15,774151;61,099355
a3446;5036;15,774151;61,099355
a3447;46010;15,774151;61,099355
a3448;39087;15,774151;61,099355
a3449;16869;15,774151;61,099355
a3450;46295;15,774151;61,099355
a3451;23216;15,774151;61,099355
a3452;10764;15,774151;61,099355
a3453;6926;15,774151;61,099355
a3454;43555;15,774151;61,099355
a3455;33650;15,774151;61,099355
a3456;32187;15,774151;61,099355
a3457;27173;15,774151;61,099355
a3458;26887;15,774151;61,099355
a3459;26193;15,774151;61,099355
a3460;15805;15,774151;61,099355
a3461;48166;15,774151;61,099355
a3462;40765;15,774151;61,099355
a3463;46747;15,774151;61,099355
a3464;41563;15,774151;61,099355
a3465;5939;15,774151;61,099355
a3466;8419;15,774151;61,099355
a3467;42052;15,774151;61,099355
a3468;12695;15,774151;61,099355
a3469;7919;15,774151;61,099355
a3470;7546;15,774151;61,099355
a3471;5931;15,774151;61,099355
a3472;25505;15,774151;61,099355
a3473;42706;15,774151;61,099355
a3474;45492;15,774151;61,099355
a3475;18676;15,774151;61,099355
a3476;28994;15,774151;61,099355
a3477;17473;15,774151;61,099355
a3478;44729;15,774151;61,099355
a3479;39271;15,774151;61,099355
a3480;23656;15,774151;61,099355
a3481;37816;15,774151;61,099355
a3482;36240;15,774151;61,099355
a3483;45787;15,774151;61,099355
a3484;11330;15,774151;61,099355
a3485;37482;15,774151;61,099355
a3486;9218;15,774151;61,099355
a3487;31405;15,774151;61,099355
a3488;9585;15,774151;61,099355
a3489;9631;15,774151;61,099355
a3490;30415;15,774151;61,099355
a3491;52267;15,774151;61,099355
a3492;34815;15,774151;61,099355
a3493;37015;15,774151;61,099355
a3494;25415;15,774151;61,099355
a3495;38630;15,774151;61,099355
a3496;37943;15,774151;61,099355
a3497;15772;15,774151;61,099355
a3498;7103;15,774151;61,099355
a3499;22647;15,774151;61,099355
a3500;45417;15,774151;61,099355
a3501;16428;15,774151;61,099355
a3502;43732;15,774151;61,099355
a3503;54498;15,774151;61,099355
a3504;16086;15,774151;61,099355
a3505;26112;15,774151;61,099355
a3506;30080;15,774151;61,099355
a3507;23583;15,774151;61,099355
a3508;21421;15,774151;61,099355
a3509;18015;15,774151;61,099355
a3510;10423;15,774151;61,099355
a3511;23000;15,774151;61,099355
a3512;42547;15,774151;61,099355
a3513;47686;15,774151;61,099355
a3514;51319;15,774151;61,099355
a3515;43644;15,774151;61,099355
a3516;52633;15,774151;61,099355
a3517;30861;15,774151;61,099355
a3518;25507;15,774151;61,099355
a3519;8911;15,774151;61,099355
a3520;17235;15,774151;61,099355
a3521;14242;15,774151;61,099355
a3522;45648;15,774151;61,099355
a3523;12223;15,774151;61,099355
a3524;48429;15,774151;61,099355
a3525;8875;15,774151;61,099355
a3526;28047;15,774151;61,099355
a3527;47355;15,774151;61,099355
a3528;40753;15,774151;61,099355
a3529;15602;15,774151;61,099355
a3530;22075;15,774151;61,099355
a3531;25907;15,774151;61,099355
a3532;48307;15,774151;61,099355
a3533;33418;15,774151;61,099355
a3534;10519;15,774151;61,099355
a3535;7171;15,774151;61,099355
a3536;32714;15,774151;61,099355
a3537;54547;15,774151;61,099355
a3538;19783;15,774151;61,099355
a3539;23104;15,774151;61,099355
a3540;21061;15,774151;61,099355
a3541;14488;15,774151;61,099355
a3542;26555;15,774151;61,099355
a3543;15149;15,774151;61,099355
a3544;11434;15,774151;61,099355
a3545;31417;15,774151;61,099355
a3546;9298;15,774151;61,099355
a3547;10272;15,774151;61,099355
a3548;51214;15,774151;61,099355
a3549;36903;15,774151;61,099355
a3550;18800;15,774151;61,099355
a3551;50692;15,774151;61,099355
a3552;39888;15,774151;61,099355
a3553;19113;15,774151;61,099355
a3554;31855;15,774151;61,099355
a3555;5551;15,774151;61,099355
a3556;23846;15,774151;61,099355
a3557;20429;15,774151;61,099355
a3558;6154;15,774151;61,099355
a3559;33005;15,774151;61,099355
a3560;5314;15,774151;61,099355
a3561;53707;15,774151;61,099355
a3562;22448;15,774151;61,099355
a3563;28128;15,774151;61,099355
a3564;31441;15,774151;61,099355
a3565;25294;15,774151;61,099355
a3566;32138;15,774151;61,099355
a3567;35342;15,774151;61,099355
a3568;12342;15,774151;61,099355
a3569;28351;15,774151;61,099355
a3570;24588;15,774151;61,099355
a3571;24153;15,774151;61,099355
a3572;38897;15,774151;61,099355
a3573;47039;15,774151;61,099355
a3574;38665;15,774151;61,099355
a3575;23416;15,774151;61,099355
a3576;32036;15,774151;61,099355
a3577;40680;15,774151;61,099355
a3578;17269;15,774151;61,099355
a3579;32525;15,774151;61,099355
a3580;5322;15,774151;61,099355
a3581;7144;15,774151;61,099355
a3582;41959;15,774151;61,099355
a3583;27520;15,774151;61,099355
a3584;11735;15,774151;61,099355
a3585;6398;15,774151;61,099355
a3586;37155;15,774151;61,099355
a3587;6370;15,774151;61,099355
a3588;23756;15,774151;61,099355
a3589;8386;15,774151;61,099355
a3590;49879;15,774151;61,099355
a3591;20442;15,774151;61,099355
a3592;13060;15,774151;61,099355
a3593;14264;15,774151;61,099355
a3594;41484;15,774151;61,099355
a3595;18533;15,774151;61,099355
a3596;52446;15,774151;61,099355
a3597;36356;15,774151;61,099355
